ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP	SAMPLE_NAME
All Reads	ALL	86	130371	4589	21	3.121706	0.046082	NA	NA	NA	BC06-N
All Reads	ALL	87	84764	2902	20	3.036274	0.056363	NA	NA	NA	BC06-N
All Reads	ALL	88	58468	1481	20	2.246424	0.058373	NA	NA	NA	BC06-N
All Reads	ALL	89	38017	525	20	1.224719	0.053451	NA	NA	NA	BC06-N
All Reads	ALL	90	24933	236	21	0.839445	0.054643	NA	NA	NA	BC06-N
All Reads	ALL	91	15833	230	19	1.288308	0.084948	NA	NA	NA	BC06-N
All Reads	ALL	92	9370	61	22	0.577358	0.073923	NA	NA	NA	BC06-N
All Reads	ALL	93	5877	53	18	0.799788	0.109859	NA	NA	NA	BC06-N
All Reads	ALL	94	3408	323	16	8.405391	0.467688	NA	NA	NA	BC06-N
All Reads	ALL	95	1663	447	15	23.838024	1.1275	NA	NA	NA	BC06-N
All Reads	ALL	96	986	317	15	28.512633	1.601429	NA	NA	NA	BC06-N
All Reads	ALL	97	658	800	15	107.824901	3.812186	NA	NA	NA	BC06-N
All Reads	ALL	98	328	1014	14	274.169465	8.60994	NA	NA	NA	BC06-N
All Reads	ALL	99	133	148	14	98.688159	8.112117	NA	NA	NA	BC06-N
All Reads	ALL	100	339	0	0	0	0	NA	NA	NA	BC06-N
All Reads	ALL	0	132619	27	18	0.022316	0.004295	NA	NA	NA	BC08-N
All Reads	ALL	1	95016	38	15	0.043838	0.007111	NA	NA	NA	BC08-N
All Reads	ALL	2	109250	46	16	0.046153	0.006805	NA	NA	NA	BC08-N
All Reads	ALL	3	139082	185	16	0.145802	0.01072	NA	NA	NA	BC08-N
All Reads	ALL	4	149438	124	14	0.090955	0.008168	NA	NA	NA	BC08-N
All Reads	ALL	5	152532	146	14	0.104919	0.008683	NA	NA	NA	BC08-N
All Reads	ALL	6	173446	242	14	0.152938	0.009831	NA	NA	NA	BC08-N
All Reads	ALL	7	187203	176	14	0.103054	0.007768	NA	NA	NA	BC08-N
All Reads	ALL	8	213554	144	15	0.073913	0.006159	NA	NA	NA	BC08-N
All Reads	ALL	9	241757	208	18	0.094308	0.006539	NA	NA	NA	BC08-N
All Reads	ALL	10	285954	192	18	0.073598	0.005312	NA	NA	NA	BC08-N
All Reads	ALL	11	351175	347	18	0.10831	0.005814	NA	NA	NA	BC08-N
All Reads	ALL	12	460264	383	20	0.091213	0.004661	NA	NA	NA	BC08-N
All Reads	ALL	13	609431	563	19	0.101262	0.004268	NA	NA	NA	BC08-N
All Reads	ALL	14	866131	819	21	0.103649	0.003622	NA	NA	NA	BC08-N
All Reads	ALL	15	1276991	1437	21	0.123348	0.003254	NA	NA	NA	BC08-N
All Reads	ALL	16	1912298	2703	21	0.154937	0.00298	NA	NA	NA	BC08-N
All Reads	ALL	17	2873264	4643	21	0.177128	0.002599	NA	NA	NA	BC08-N
All Reads	ALL	18	4310883	7749	21	0.197035	0.002238	NA	NA	NA	BC08-N
All Reads	ALL	19	6364320	12994	21	0.223797	0.001963	NA	NA	NA	BC08-N
All Reads	ALL	20	9194506	20081	21	0.239398	0.001689	NA	NA	NA	BC08-N
All Reads	ALL	21	12934834	30210	21	0.256008	0.001473	NA	NA	NA	BC08-N
All Reads	ALL	22	17664262	42356	22	0.262835	0.001277	NA	NA	NA	BC08-N
All Reads	ALL	23	23450931	57690	23	0.269652	0.001123	NA	NA	NA	BC08-N
All Reads	ALL	24	30272954	79127	23	0.286506	0.001019	NA	NA	NA	BC08-N
All Reads	ALL	25	37967796	107226	24	0.309563	9.45e-4	NA	NA	NA	BC08-N
All Reads	ALL	26	46244861	136535	23	0.323627	8.76e-4	NA	NA	NA	BC08-N
All Reads	ALL	27	54888845	167124	24	0.333748	8.16e-4	NA	NA	NA	BC08-N
All Reads	ALL	28	63607757	207405	24	0.357415	7.85e-4	NA	NA	NA	BC08-N
All Reads	ALL	29	72092623	248154	24	0.377306	7.57e-4	NA	NA	NA	BC08-N
All Reads	ALL	30	80150381	295161	24	0.403661	7.43e-4	NA	NA	NA	BC08-N
All Reads	ALL	31	87582575	341221	24	0.427053	7.31e-4	NA	NA	NA	BC08-N
All Reads	ALL	32	94099516	385340	24	0.44887	7.23e-4	NA	NA	NA	BC08-N
All Reads	ALL	33	99563693	434566	24	0.47843	7.26e-4	NA	NA	NA	BC08-N
All Reads	ALL	34	103822748	475235	24	0.501741	7.28e-4	NA	NA	NA	BC08-N
All Reads	ALL	35	107046720	523743	24	0.536301	7.41e-4	NA	NA	NA	BC08-N
All Reads	ALL	36	109094349	570516	24	0.57323	7.59e-4	NA	NA	NA	BC08-N
All Reads	ALL	37	109759029	604517	24	0.603715	7.76e-4	NA	NA	NA	BC08-N
All Reads	ALL	38	108742561	628942	24	0.633979	7.99e-4	NA	NA	NA	BC08-N
All Reads	ALL	39	106350740	647598	24	0.667465	8.29e-4	NA	NA	NA	BC08-N
All Reads	ALL	40	102986732	660763	24	0.70328	8.65e-4	NA	NA	NA	BC08-N
All Reads	ALL	41	98941479	673257	24	0.745875	9.09e-4	NA	NA	NA	BC08-N
All Reads	ALL	42	94444701	682166	24	0.791728	9.59e-4	NA	NA	NA	BC08-N
All Reads	ALL	43	89958166	679055	24	0.827424	0.001004	NA	NA	NA	BC08-N
All Reads	ALL	44	85906450	670201	24	0.855151	0.001045	NA	NA	NA	BC08-N
All Reads	ALL	45	82456226	668357	24	0.888482	0.001087	NA	NA	NA	BC08-N
All Reads	ALL	46	79550344	666191	24	0.917953	0.001125	NA	NA	NA	BC08-N
All Reads	ALL	47	77085421	661247	24	0.940276	0.001156	NA	NA	NA	BC08-N
All Reads	ALL	48	74497370	660136	24	0.971306	0.001195	NA	NA	NA	BC08-N
All Reads	ALL	49	71272749	666126	24	1.024464	0.001255	NA	NA	NA	BC08-N
All Reads	ALL	50	67162836	664224	24	1.08405	0.00133	NA	NA	NA	BC08-N
All Reads	ALL	51	62356075	655870	24	1.152929	0.001424	NA	NA	NA	BC08-N
All Reads	ALL	52	57369069	658543	24	1.258259	0.001551	NA	NA	NA	BC08-N
All Reads	ALL	53	52702057	667624	24	1.388571	0.001699	NA	NA	NA	BC08-N
All Reads	ALL	54	48542265	685979	24	1.549011	0.00187	NA	NA	NA	BC08-N
All Reads	ALL	55	44876597	700923	24	1.712041	0.002045	NA	NA	NA	BC08-N
All Reads	ALL	56	41346578	717057	24	1.900981	0.002245	NA	NA	NA	BC08-N
All Reads	ALL	57	37594432	736130	24	2.146321	0.002502	NA	NA	NA	BC08-N
All Reads	ALL	58	33458358	740237	24	2.425101	0.002819	NA	NA	NA	BC08-N
All Reads	ALL	59	28972655	739524	24	2.797871	0.003254	NA	NA	NA	BC08-N
All Reads	ALL	60	24470214	716971	24	3.211645	0.003793	NA	NA	NA	BC08-N
All Reads	ALL	61	20316562	702977	24	3.792753	0.004524	NA	NA	NA	BC08-N
All Reads	ALL	62	16771816	657501	23	4.297145	0.005299	NA	NA	NA	BC08-N
All Reads	ALL	63	13846719	610459	23	4.832516	0.006185	NA	NA	NA	BC08-N
All Reads	ALL	64	11435727	563153	23	5.397918	0.007193	NA	NA	NA	BC08-N
All Reads	ALL	65	9427296	505766	23	5.880661	0.008269	NA	NA	NA	BC08-N
All Reads	ALL	66	7763602	450964	23	6.367109	0.009481	NA	NA	NA	BC08-N
All Reads	ALL	67	6306729	405606	23	7.049591	0.011069	NA	NA	NA	BC08-N
All Reads	ALL	68	5044172	343873	23	7.472603	0.012743	NA	NA	NA	BC08-N
All Reads	ALL	69	4036063	287634	23	7.811708	0.014566	NA	NA	NA	BC08-N
All Reads	ALL	70	3237424	240149	23	8.131017	0.016592	NA	NA	NA	BC08-N
All Reads	ALL	71	2593527	190074	23	8.03333	0.018426	NA	NA	NA	BC08-N
All Reads	ALL	72	2098727	153301	23	8.006685	0.020449	NA	NA	NA	BC08-N
All Reads	ALL	73	1714316	122321	23	7.821208	0.022363	NA	NA	NA	BC08-N
All Reads	ALL	74	1414431	100619	23	7.797617	0.024582	NA	NA	NA	BC08-N
All Reads	ALL	75	1193116	84138	23	7.729888	0.026649	NA	NA	NA	BC08-N
All Reads	ALL	76	1030236	71303	23	7.586383	0.028411	NA	NA	NA	BC08-N
All Reads	ALL	77	906345	56043	23	6.777843	0.028631	NA	NA	NA	BC08-N
All Reads	ALL	78	806223	44951	23	6.111501	0.028826	NA	NA	NA	BC08-N
All Reads	ALL	79	704539	34230	22	5.325563	0.028785	NA	NA	NA	BC08-N
All Reads	ALL	80	601018	27585	23	5.030941	0.030291	NA	NA	NA	BC08-N
All Reads	ALL	81	504754	21792	22	4.732395	0.032058	NA	NA	NA	BC08-N
All Reads	ALL	82	423484	16360	22	4.234577	0.033107	NA	NA	NA	BC08-N
All Reads	ALL	83	348430	13453	22	4.232211	0.036489	NA	NA	NA	BC08-N
All Reads	ALL	84	270044	9268	22	3.761969	0.039077	NA	NA	NA	BC08-N
All Reads	ALL	85	195661	5205	21	2.915951	0.040418	NA	NA	NA	BC08-N
All Reads	ALL	86	130371	3560	21	2.993179	0.050166	NA	NA	NA	BC08-N
All Reads	ALL	87	84764	2049	20	2.649685	0.058536	NA	NA	NA	BC08-N
All Reads	ALL	88	58468	1059	20	1.98537	0.061009	NA	NA	NA	BC08-N
All Reads	ALL	89	38017	351	21	1.012029	0.054018	NA	NA	NA	BC08-N
All Reads	ALL	90	24933	184	20	0.808923	0.059635	NA	NA	NA	BC08-N
All Reads	ALL	91	15833	122	20	0.844618	0.076468	NA	NA	NA	BC08-N
All Reads	ALL	92	9370	31	21	0.362648	0.065134	NA	NA	NA	BC08-N
All Reads	ALL	93	5877	33	17	0.615491	0.107143	NA	NA	NA	BC08-N
All Reads	ALL	94	3408	256	16	8.233871	0.514617	NA	NA	NA	BC08-N
All Reads	ALL	95	1663	359	15	23.662787	1.248874	NA	NA	NA	BC08-N
All Reads	ALL	96	986	216	14	24.012674	1.633856	NA	NA	NA	BC08-N
All Reads	ALL	97	658	678	15	112.945125	4.337631	NA	NA	NA	BC08-N
All Reads	ALL	98	328	817	14	273.030965	9.552144	NA	NA	NA	BC08-N
All Reads	ALL	99	133	127	15	104.668445	9.287823	NA	NA	NA	BC08-N
All Reads	ALL	100	339	0	0	0	0	NA	NA	NA	BC08-N
All Reads	ALL	0	132619	104	16	0.05249	0.005147	NA	NA	NA	BC14-N
All Reads	ALL	1	95016	137	10	0.096511	0.008245	NA	NA	NA	BC14-N
All Reads	ALL	2	109250	125	12	0.076584	0.00685	NA	NA	NA	BC14-N
All Reads	ALL	3	139082	336	15	0.161704	0.008822	NA	NA	NA	BC14-N
All Reads	ALL	4	149438	249	15	0.11153	0.007068	NA	NA	NA	BC14-N
All Reads	ALL	5	152532	508	13	0.222923	0.009891	NA	NA	NA	BC14-N
All Reads	ALL	6	173446	1333	15	0.51442	0.01409	NA	NA	NA	BC14-N
All Reads	ALL	7	187203	1203	17	0.430135	0.012401	NA	NA	NA	BC14-N
All Reads	ALL	8	213554	415	14	0.130074	0.006385	NA	NA	NA	BC14-N
All Reads	ALL	9	241757	738	17	0.204329	0.007521	NA	NA	NA	BC14-N
All Reads	ALL	10	285954	825	17	0.193112	0.006723	NA	NA	NA	BC14-N
All Reads	ALL	11	351175	803	16	0.153054	0.005401	NA	NA	NA	BC14-N
All Reads	ALL	12	460264	1052	17	0.15298900000000001	0.004717	NA	NA	NA	BC14-N
All Reads	ALL	13	609431	1729	19	0.189899	0.004567	NA	NA	NA	BC14-N
All Reads	ALL	14	866131	2431	20	0.187868	0.00381	NA	NA	NA	BC14-N
All Reads	ALL	15	1276991	3667	19	0.192209	0.003174	NA	NA	NA	BC14-N
All Reads	ALL	16	1912298	6586	20	0.230525	0.002841	NA	NA	NA	BC14-N
All Reads	ALL	17	2873264	11491	19	0.267691	0.002497	NA	NA	NA	BC14-N
All Reads	ALL	18	4310883	19637	19	0.304902	0.002176	NA	NA	NA	BC14-N
All Reads	ALL	19	6364320	34691	18	0.364852	0.001959	NA	NA	NA	BC14-N
All Reads	ALL	20	9194506	51859	18	0.377527	0.001658	NA	NA	NA	BC14-N
All Reads	ALL	21	12934834	79488	17	0.411332	0.001459	NA	NA	NA	BC14-N
All Reads	ALL	22	17664262	96771	19	0.366692	0.001179	NA	NA	NA	BC14-N
All Reads	ALL	23	23450931	125786	21	0.359024	0.001012	NA	NA	NA	BC14-N
All Reads	ALL	24	30272954	168780	22	0.37318	9.08e-4	NA	NA	NA	BC14-N
All Reads	ALL	25	37967796	224046	22	0.394979	8.34e-4	NA	NA	NA	BC14-N
All Reads	ALL	26	46244861	284121	22	0.411236	7.72e-4	NA	NA	NA	BC14-N
All Reads	ALL	27	54888845	341618	22	0.41659	7.13e-4	NA	NA	NA	BC14-N
All Reads	ALL	28	63607757	410675	22	0.432155	6.74e-4	NA	NA	NA	BC14-N
All Reads	ALL	29	72092623	483885	22	0.449266	6.46e-4	NA	NA	NA	BC14-N
All Reads	ALL	30	80150381	558293	22	0.466239	6.24e-4	NA	NA	NA	BC14-N
All Reads	ALL	31	87582575	635891	23	0.485978	6.09e-4	NA	NA	NA	BC14-N
All Reads	ALL	32	94099516	709764	23	0.504869	5.99e-4	NA	NA	NA	BC14-N
All Reads	ALL	33	99563693	792728	22	0.532936	5.99e-4	NA	NA	NA	BC14-N
All Reads	ALL	34	103822748	861504	22	0.555414	5.98e-4	NA	NA	NA	BC14-N
All Reads	ALL	35	107046720	938090	22	0.586574	6.06e-4	NA	NA	NA	BC14-N
All Reads	ALL	36	109094349	1015673	22	0.623165	6.18e-4	NA	NA	NA	BC14-N
All Reads	ALL	37	109759029	1074222	22	0.655097	6.32e-4	NA	NA	NA	BC14-N
All Reads	ALL	38	108742561	1115158	22	0.686418	6.5e-4	NA	NA	NA	BC14-N
All Reads	ALL	39	106350740	1139050	22	0.716892	6.72e-4	NA	NA	NA	BC14-N
All Reads	ALL	40	102986732	1137720	22	0.739445	6.93e-4	NA	NA	NA	BC14-N
All Reads	ALL	41	98941479	1131294	22	0.76533	7.2e-4	NA	NA	NA	BC14-N
All Reads	ALL	42	94444701	1123654	22	0.796355	7.51e-4	NA	NA	NA	BC14-N
All Reads	ALL	43	89958166	1089386	23	0.810575	7.77e-4	NA	NA	NA	BC14-N
All Reads	ALL	44	85906450	1051726	23	0.819462	7.99e-4	NA	NA	NA	BC14-N
All Reads	ALL	45	82456226	1026039	23	0.832899	8.22e-4	NA	NA	NA	BC14-N
All Reads	ALL	46	79550344	1016177	23	0.855025	8.48e-4	NA	NA	NA	BC14-N
All Reads	ALL	47	77085421	1010627	23	0.877547	8.73e-4	NA	NA	NA	BC14-N
All Reads	ALL	48	74497370	994848	23	0.893856	8.96e-4	NA	NA	NA	BC14-N
All Reads	ALL	49	71272749	994100	23	0.933595	9.36e-4	NA	NA	NA	BC14-N
All Reads	ALL	50	67162836	989078	23	0.985719	9.91e-4	NA	NA	NA	BC14-N
All Reads	ALL	51	62356075	974359	23	1.045904	0.00106	NA	NA	NA	BC14-N
All Reads	ALL	52	57369069	976745	23	1.139607	0.001153	NA	NA	NA	BC14-N
All Reads	ALL	53	52702057	979993	23	1.24465	0.001257	NA	NA	NA	BC14-N
All Reads	ALL	54	48542265	1003202	23	1.383312	0.001381	NA	NA	NA	BC14-N
All Reads	ALL	55	44876597	1013523	23	1.511699	0.001502	NA	NA	NA	BC14-N
All Reads	ALL	56	41346578	1036202	23	1.677477	0.001648	NA	NA	NA	BC14-N
All Reads	ALL	57	37594432	1061182	23	1.889375	0.001834	NA	NA	NA	BC14-N
All Reads	ALL	58	33458358	1074911	23	2.150402	0.002074	NA	NA	NA	BC14-N
All Reads	ALL	59	28972655	1075769	23	2.485321	0.002396	NA	NA	NA	BC14-N
All Reads	ALL	60	24470214	1059233	23	2.89738	0.002815	NA	NA	NA	BC14-N
All Reads	ALL	61	20316562	1040886	23	3.429294	0.003361	NA	NA	NA	BC14-N
All Reads	ALL	62	16771816	1006665	23	4.017507	0.004004	NA	NA	NA	BC14-N
All Reads	ALL	63	13846719	966507	23	4.672076	0.004752	NA	NA	NA	BC14-N
All Reads	ALL	64	11435727	917018	23	5.367423	0.005605	NA	NA	NA	BC14-N
All Reads	ALL	65	9427296	853984	23	6.063374	0.006561	NA	NA	NA	BC14-N
All Reads	ALL	66	7763602	781127	23	6.734574	0.00762	NA	NA	NA	BC14-N
All Reads	ALL	67	6306729	713774	23	7.575448	0.008967	NA	NA	NA	BC14-N
All Reads	ALL	68	5044172	617197	23	8.190033	0.010425	NA	NA	NA	BC14-N
All Reads	ALL	69	4036063	529554	23	8.782215	0.012068	NA	NA	NA	BC14-N
All Reads	ALL	70	3237424	450490	23	9.314023	0.013877	NA	NA	NA	BC14-N
All Reads	ALL	71	2593527	366407	23	9.456376	0.015622	NA	NA	NA	BC14-N
All Reads	ALL	72	2098727	305562	23	9.745298	0.01763	NA	NA	NA	BC14-N
All Reads	ALL	73	1714316	250686	22	9.787932	0.019549	NA	NA	NA	BC14-N
All Reads	ALL	74	1414431	208798	22	9.880896	0.021624	NA	NA	NA	BC14-N
All Reads	ALL	75	1193116	172019	22	9.650404	0.023268	NA	NA	NA	BC14-N
All Reads	ALL	76	1030236	148411	22	9.64231	0.025029	NA	NA	NA	BC14-N
All Reads	ALL	77	906345	117665	22	8.689714	0.025333	NA	NA	NA	BC14-N
All Reads	ALL	78	806223	93404	22	7.754647	0.025373	NA	NA	NA	BC14-N
All Reads	ALL	79	704539	68509	22	6.508701	0.024867	NA	NA	NA	BC14-N
All Reads	ALL	80	601018	52858	22	5.886742	0.025605	NA	NA	NA	BC14-N
All Reads	ALL	81	504754	38156	22	5.059817	0.025903	NA	NA	NA	BC14-N
All Reads	ALL	82	423484	26271	21	4.152325	0.025618	NA	NA	NA	BC14-N
All Reads	ALL	83	348430	19592	21	3.7637	0.026889	NA	NA	NA	BC14-N
All Reads	ALL	84	270044	10989	21	2.723801	0.025983	NA	NA	NA	BC14-N
All Reads	ALL	85	195661	5074	20	1.735793	0.024368	NA	NA	NA	BC14-N
All Reads	ALL	86	130371	2998	20	1.539226	0.028112	NA	NA	NA	BC14-N
All Reads	ALL	87	84764	1480	19	1.168697	0.030379	NA	NA	NA	BC14-N
All Reads	ALL	88	58468	710	18	0.812815	0.030504	NA	NA	NA	BC14-N
All Reads	ALL	89	38017	237	16	0.417275	0.027105	NA	NA	NA	BC14-N
All Reads	ALL	90	24933	122	16	0.327519	0.029652	NA	NA	NA	BC14-N
All Reads	ALL	91	15833	388	17	1.640289	0.083273	NA	NA	NA	BC14-N
All Reads	ALL	92	9370	123	17	0.878653	0.079225	NA	NA	NA	BC14-N
All Reads	ALL	93	5877	103	14	1.173095	0.115589	NA	NA	NA	BC14-N
All Reads	ALL	94	3408	812	16	15.948072	0.559668	NA	NA	NA	BC14-N
All Reads	ALL	95	1663	2067	15	83.195525	1.82991	NA	NA	NA	BC14-N
All Reads	ALL	96	986	1758	15	119.342106	2.846324	NA	NA	NA	BC14-N
All Reads	ALL	97	658	4111	15	418.189692	6.522282	NA	NA	NA	BC14-N
All Reads	ALL	98	328	5944	14	1212.988539	15.733208	NA	NA	NA	BC14-N
All Reads	ALL	99	133	1496	14	752.890284	19.465515	NA	NA	NA	BC14-N
All Reads	ALL	100	339	0	0	0	0	NA	NA	NA	BC14-N
All Reads	ALL	0	132619	69	15	0.074393	0.008956	NA	NA	NA	BC15-N
All Reads	ALL	1	95016	74	14	0.111359	0.012945	NA	NA	NA	BC15-N
All Reads	ALL	2	109250	69	15	0.090306	0.010872	NA	NA	NA	BC15-N
All Reads	ALL	3	139082	195	17	0.200471	0.014356	NA	NA	NA	BC15-N
All Reads	ALL	4	149438	140	15	0.133954	0.011321	NA	NA	NA	BC15-N
All Reads	ALL	5	152532	243	14	0.22779	0.014613	NA	NA	NA	BC15-N
All Reads	ALL	6	173446	558	15	0.460001	0.019473	NA	NA	NA	BC15-N
All Reads	ALL	7	187203	560	17	0.427724	0.018075	NA	NA	NA	BC15-N
All Reads	ALL	8	213554	250	15	0.167387	0.010586	NA	NA	NA	BC15-N
All Reads	ALL	9	241757	388	17	0.229478	0.01165	NA	NA	NA	BC15-N
All Reads	ALL	10	285954	375	17	0.18751	0.009683	NA	NA	NA	BC15-N
All Reads	ALL	11	351175	457	17	0.186072	0.008704	NA	NA	NA	BC15-N
All Reads	ALL	12	460264	574	18	0.178317	0.007443	NA	NA	NA	BC15-N
All Reads	ALL	13	609431	925	18	0.217023	0.007136	NA	NA	NA	BC15-N
All Reads	ALL	14	866131	1429	19	0.235905	0.006241	NA	NA	NA	BC15-N
All Reads	ALL	15	1276991	2110	20	0.236256	0.005143	NA	NA	NA	BC15-N
All Reads	ALL	16	1912298	3776	20	0.282335	0.004595	NA	NA	NA	BC15-N
All Reads	ALL	17	2873264	6758	19	0.336303	0.004091	NA	NA	NA	BC15-N
All Reads	ALL	18	4310883	11022	19	0.36558	0.003482	NA	NA	NA	BC15-N
All Reads	ALL	19	6364320	18960	18	0.425966	0.003094	NA	NA	NA	BC15-N
All Reads	ALL	20	9194506	29047	18	0.451712	0.00265	NA	NA	NA	BC15-N
All Reads	ALL	21	12934834	44680	17	0.493902	0.002337	NA	NA	NA	BC15-N
All Reads	ALL	22	17664262	53945	19	0.436661	0.00188	NA	NA	NA	BC15-N
All Reads	ALL	23	23450931	69700	21	0.424973	0.00161	NA	NA	NA	BC15-N
All Reads	ALL	24	30272954	93948	22	0.443733	0.001448	NA	NA	NA	BC15-N
All Reads	ALL	25	37967796	124219	22	0.467801	0.001327	NA	NA	NA	BC15-N
All Reads	ALL	26	46244861	156623	22	0.484262	0.001224	NA	NA	NA	BC15-N
All Reads	ALL	27	54888845	186491	22	0.485805	0.001125	NA	NA	NA	BC15-N
All Reads	ALL	28	63607757	224357	22	0.504334	0.001065	NA	NA	NA	BC15-N
All Reads	ALL	29	72092623	261350	22	0.518347	0.001014	NA	NA	NA	BC15-N
All Reads	ALL	30	80150381	300369	22	0.535844	9.78e-4	NA	NA	NA	BC15-N
All Reads	ALL	31	87582575	338972	23	0.553394	9.51e-4	NA	NA	NA	BC15-N
All Reads	ALL	32	94099516	376973	22	0.572811	9.33e-4	NA	NA	NA	BC15-N
All Reads	ALL	33	99563693	419049	22	0.6018	0.00093000000000000005	NA	NA	NA	BC15-N
All Reads	ALL	34	103822748	452888	22	0.623716	9.27e-4	NA	NA	NA	BC15-N
All Reads	ALL	35	107046720	489273	22	0.653531	9.34e-4	NA	NA	NA	BC15-N
All Reads	ALL	36	109094349	524884	22	0.687939	9.5e-4	NA	NA	NA	BC15-N
All Reads	ALL	37	109759029	551787	22	0.718819	9.68e-4	NA	NA	NA	BC15-N
All Reads	ALL	38	108742561	571604	22	0.751596	9.94e-4	NA	NA	NA	BC15-N
All Reads	ALL	39	106350740	580720	22	0.780755	0.001025	NA	NA	NA	BC15-N
All Reads	ALL	40	102986732	577534	22	0.801835	0.001055	NA	NA	NA	BC15-N
All Reads	ALL	41	98941479	571937	22	0.826529	0.001093	NA	NA	NA	BC15-N
All Reads	ALL	42	94444701	564456	22	0.854557	0.001137	NA	NA	NA	BC15-N
All Reads	ALL	43	89958166	540911	23	0.859753	0.001169	NA	NA	NA	BC15-N
All Reads	ALL	44	85906450	517722	23	0.861707	0.001198	NA	NA	NA	BC15-N
All Reads	ALL	45	82456226	503165	23	0.87252	0.00123	NA	NA	NA	BC15-N
All Reads	ALL	46	79550344	496063	23	0.891627	0.001266	NA	NA	NA	BC15-N
All Reads	ALL	47	77085421	488525	23	0.906156	0.001296	NA	NA	NA	BC15-N
All Reads	ALL	48	74497370	477498	23	0.916472	0.001326	NA	NA	NA	BC15-N
All Reads	ALL	49	71272749	471009	23	0.944918	0.001377	NA	NA	NA	BC15-N
All Reads	ALL	50	67162836	464789	23	0.989499	0.001451	NA	NA	NA	BC15-N
All Reads	ALL	51	62356075	452912	23	1.038541	0.001543	NA	NA	NA	BC15-N
All Reads	ALL	52	57369069	448667	23	1.11824	0.001669	NA	NA	NA	BC15-N
All Reads	ALL	53	52702057	445627	23	1.209017	0.001811	NA	NA	NA	BC15-N
All Reads	ALL	54	48542265	451883	23	1.33105	0.00198	NA	NA	NA	BC15-N
All Reads	ALL	55	44876597	449344	23	1.431685	0.002136	NA	NA	NA	BC15-N
All Reads	ALL	56	41346578	456046	23	1.577094	0.002335	NA	NA	NA	BC15-N
All Reads	ALL	57	37594432	458952	23	1.74555	0.002577	NA	NA	NA	BC15-N
All Reads	ALL	58	33458358	458012	23	1.957315	0.002892	NA	NA	NA	BC15-N
All Reads	ALL	59	28972655	452425	23	2.232785	0.00332	NA	NA	NA	BC15-N
All Reads	ALL	60	24470214	440656	23	2.574841	0.003879	NA	NA	NA	BC15-N
All Reads	ALL	61	20316562	429700	23	3.024152	0.004613	NA	NA	NA	BC15-N
All Reads	ALL	62	16771816	411474	23	3.507929	0.005469	NA	NA	NA	BC15-N
All Reads	ALL	63	13846719	388813	23	4.014971	0.006439	NA	NA	NA	BC15-N
All Reads	ALL	64	11435727	362711	23	4.535086	0.00753	NA	NA	NA	BC15-N
All Reads	ALL	65	9427296	335527	23	5.088958	0.008785	NA	NA	NA	BC15-N
All Reads	ALL	66	7763602	304565	23	5.609256	0.010164	NA	NA	NA	BC15-N
All Reads	ALL	67	6306729	277759	23	6.297273	0.011949	NA	NA	NA	BC15-N
All Reads	ALL	68	5044172	239417	23	6.786622	0.01387	NA	NA	NA	BC15-N
All Reads	ALL	69	4036063	207310	23	7.344308	0.01613	NA	NA	NA	BC15-N
All Reads	ALL	70	3237424	177513	22	7.840055	0.018608	NA	NA	NA	BC15-N
All Reads	ALL	71	2593527	145529	22	8.023194	0.021032	NA	NA	NA	BC15-N
All Reads	ALL	72	2098727	123340	22	8.403042	0.023927	NA	NA	NA	BC15-N
All Reads	ALL	73	1714316	101847	22	8.494658	0.026618	NA	NA	NA	BC15-N
All Reads	ALL	74	1414431	86504	22	8.744661	0.029732	NA	NA	NA	BC15-N
All Reads	ALL	75	1193116	74355	22	8.910787	0.032678	NA	NA	NA	BC15-N
All Reads	ALL	76	1030236	64644	22	8.971809	0.035287	NA	NA	NA	BC15-N
All Reads	ALL	77	906345	52401	22	8.266746	0.036113	NA	NA	NA	BC15-N
All Reads	ALL	78	806223	42974	22	7.621477	0.036765	NA	NA	NA	BC15-N
All Reads	ALL	79	704539	32715	21	6.639424	0.036708	NA	NA	NA	BC15-N
All Reads	ALL	80	601018	25667	22	6.106272	0.038114	NA	NA	NA	BC15-N
All Reads	ALL	81	504754	19060	22	5.399228	0.039108	NA	NA	NA	BC15-N
All Reads	ALL	82	423484	13794	22	4.657381	0.039655	NA	NA	NA	BC15-N
All Reads	ALL	83	348430	10869	21	4.460285	0.042783	NA	NA	NA	BC15-N
All Reads	ALL	84	270044	6449	21	3.414651	0.042521	NA	NA	NA	BC15-N
All Reads	ALL	85	195661	3266	20	2.386714	0.041763	NA	NA	NA	BC15-N
All Reads	ALL	86	130371	1947	20	2.135372	0.048394	NA	NA	NA	BC15-N
All Reads	ALL	87	84764	978	19	1.649742	0.052753	NA	NA	NA	BC15-N
All Reads	ALL	88	58468	477	19	1.166511	0.053411	NA	NA	NA	BC15-N
All Reads	ALL	89	38017	142	21	0.534071	0.044818	NA	NA	NA	BC15-N
All Reads	ALL	90	24933	55	20	0.315411	0.04253	NA	NA	NA	BC15-N
All Reads	ALL	91	15833	158	21	1.426863	0.113515	NA	NA	NA	BC15-N
All Reads	ALL	92	9370	32	21	0.488314	0.086322	NA	NA	NA	BC15-N
